unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
ES_74748,ES,74748,0.9166024,0.91685987,2.2531533,2.0658257,64,2,3,12,2,1,1,7,6,1,6,1,3,5,0,9,0,0,9,7,10,0,9,9,9,8,8,8,2,2,1,10,10
ES_70752,ES,70752,1.5364476,1.1776117,2.2531533,2.6533396,43,2,3,15,3,3,1,2,1,3,4,1,4,5,3,3,0,0,5,4,5,0,4,5,4,5,7,6,2,2,3,8,8
ES_61118,ES,61118,1.005283,1.3983028,2.2531533,3.1505904,44,1,3,20,9,1,2,8,6,2,7,1,1,3,7,6,6,6,8,6,8,7,8,7,9,9,8,9,2,2,2,9,9
ES_85917,ES,85917,1.0012964,0.99681073,2.2531533,2.2459674,45,2,2,12,88,1,2,8,1,2,5,3,3,77,7,6,5,5,8,7,6,7,6,5,3,8,5,5,2,2,2,6,8
ES_79030,ES,79030,1.0012964,0.990506,2.2531533,2.2317617,54,1,2,13,3,1,2,10,6,3,7,2,2,5,4,7,6,7,9,8,7,7,6,5,5,7,8,8,2,2,2,6,6
ES_86061,ES,86061,0.924328,0.8225742,2.2531533,1.8533857,28,2,7,24,5,1,2,5,6,2,6,1,1,0,8,4,4,5,6,4,8,6,7,5,5,8,9,9,1,1,1,7,6
ES_85209,ES,85209,0.99445796,1.1700689,2.2531533,2.6363444,47,2,7,20,10,2,1,0,6,1,4,1,2,2,2,8,3,2,8,3,9,8,7,8,2,8,10,9,2,2,4,8,8
ES_86206,ES,86206,1.0353187,1.1269974,2.2531533,2.5392978,69,1,7,24,8,3,1,5,6,3,3,1,2,7,0,5,4,4,8,5,2,0,7,7,6,8,7,5,1,1,5,8,7
ES_69802,ES,69802,0.9505694,1.0752516,2.2531533,2.4227066,37,1,7,17,9,3,1,0,6,2,5,1,1,77,3,8,0,0,8,6,2,1,3,4,3,2,5,2,3,4,5,7,8
ES_63150,ES,63150,1.1055517,1.2505624,2.2531533,2.8177087,42,1,7,15,77,2,1,2,6,2,6,1,3,5,2,8,2,1,7,4,3,5,8,2,6,77,88,88,2,2,4,9,9
ES_80620,ES,80620,1.0012964,1.3018003,2.2531533,2.9331555,38,1,7,21,10,1,1,2,6,2,5,1,3,4,4,6,3,2,5,5,4,3,7,7,5,4,8,5,1,1,2,8,8
ES_57076,ES,57076,0.99445796,1.1334862,2.2531533,2.5539181,62,1,2,13,4,2,1,0,6,1,6,1,3,0,1,4,0,0,7,5,7,8,0,3,3,7,8,8,2,2,5,10,10
ES_73683,ES,73683,0.924328,0.76270986,2.2531533,1.7185022,77,2,1,8,2,4,1,7,6,4,7,1,4,3,0,0,0,0,2,88,4,5,2,1,1,0,0,0,4,4,1,7,5
ES_85928,ES,85928,1.1354986,0.9133587,2.2531533,2.0579371,65,1,2,13,7,4,1,6,6,2,5,1,3,6,0,0,0,0,8,0,0,0,3,3,0,2,0,0,4,4,4,10,10
ES_56311,ES,56311,0.8834708,1.1671798,2.2531533,2.6298351,52,1,7,18,77,3,1,3,6,2,5,1,4,8,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,4,2,7,7
ES_55543,ES,55543,0.8530056,0.48508623,2.2531533,1.0929736,74,1,5,16,77,3,1,3,2,3,6,1,3,7,6,6,3,2,7,6,6,5,7,7,7,5,7,6,3,3,2,8,8
ES_64467,ES,64467,0.9505694,0.76460755,2.2531533,1.722778,66,1,2,8,77,1,1,5,2,3,4,1,3,5,6,6,8,8,8,8,6,5,7,7,5,5,7,7,2,2,2,7,7
ES_72688,ES,72688,1.4302545,1.1408794,2.2531533,2.5705762,56,2,6,24,5,4,1,2,1,1,6,1,1,0,7,9,4,5,10,8,5,6,8,9,7,8,10,8,1,1,1,6,8
ES_71172,ES,71172,1.0798284,1.1475235,2.2531533,2.5855463,23,1,4,16,7,4,1,0,6,1,6,2,4,6,1,1,0,0,6,2,2,1,3,3,2,5,8,5,2,2,2,8,8
ES_69176,ES,69176,0.9166024,0.9740649,2.2531533,2.1947174,28,1,4,13,5,1,1,1,1,1,6,1,2,3,6,8,5,5,8,6,3,2,7,3,3,8,7,7,1,1,2,9,3
ES_67925,ES,67925,1.107322,0.58153754,2.2531533,1.3102932,76,1,5,17,6,4,1,6,6,3,6,2,4,0,0,5,0,0,5,0,5,5,5,5,2,8,8,9,1,1,2,7,7
ES_74752,ES,74752,1.1354986,0.9460345,2.2531533,2.1315608,19,1,3,16,2,4,1,4,6,1,4,1,2,6,5,7,3,3,9,6,5,3,8,6,7,8,6,5,1,1,3,8,8
ES_59471,ES,59471,0.7985414,0.78821844,2.2531533,1.7759769,30,2,7,25,7,1,1,0,6,3,5,1,2,1,4,6,3,2,7,2,3,3,7,6,6,8,8,8,1,1,2,7,7
ES_83548,ES,83548,0.777139,0.6688638,2.2531533,1.5070525,54,1,1,7,2,3,1,3,6,2,7,2,4,9,5,8,1,2,4,88,4,2,5,3,2,5,5,4,3,2,1,6,6
ES_78321,ES,78321,1.0005656,0.8926898,2.2531533,2.011367,62,1,2,10,6,4,1,5,6,2,6,1,4,9,0,4,0,1,7,88,2,1,0,3,1,5,5,5,3,4,3,6,5
ES_80383,ES,80383,0.8834708,0.52902764,2.2531533,1.1919804,61,1,4,16,2,4,1,5,6,3,6,1,3,6,6,10,0,0,10,5,5,5,6,8,5,5,5,5,3,3,4,6,10
ES_67379,ES,67379,0.8669123,0.7540684,2.2531533,1.6990316,58,2,4,13,6,4,1,3,6,2,4,1,2,2,5,2,5,5,6,6,7,6,5,7,2,8,8,8,2,2,3,10,10
ES_65495,ES,65495,1.1356705,1.8203444,2.2531533,4.101515,54,1,6,20,88,4,1,6,1,3,5,1,2,8,8,8,8,8,7,8,7,3,7,4,6,4,4,4,3,3,3,5,7
ES_58628,ES,58628,1.0346621,1.6584401,2.2531533,3.7367198,46,1,5,15,7,4,1,0,6,1,4,1,2,0,0,0,0,0,5,0,0,0,2,5,5,0,0,0,3,3,2,8,8
ES_81142,ES,81142,1.0005656,0.95517904,2.2531533,2.1521647,45,1,2,10,8,4,1,6,2,3,7,1,4,77,88,3,0,0,10,5,5,0,2,1,8,2,2,3,3,3,1,5,7
ES_64299,ES,64299,1.5119284,1.3012786,2.2531533,2.9319801,51,1,1,8,2,3,1,0,1,3,7,1,4,4,0,1,0,0,4,1,2,2,1,1,6,7,7,5,2,2,8,5,7
ES_72928,ES,72928,0.9195803,1.0752213,2.2531533,2.4226384,75,2,1,12,1,4,1,5,6,5,7,1,4,5,0,5,0,0,88,0,0,88,10,0,2,5,5,3,4,4,1,5,10
ES_75669,ES,75669,0.7985414,0.73085445,2.2531533,1.6467271,63,2,2,12,2,1,2,7,6,2,7,3,3,5,5,10,5,5,10,5,10,7,6,8,8,5,10,5,2,2,2,8,8
ES_57578,ES,57578,0.99445796,0.9624284,2.2531533,2.1684988,61,2,7,18,7,3,2,6,1,3,1,3,2,77,5,7,2,1,8,1,2,0,5,5,4,6,10,7,4,8,1,7,5
ES_58823,ES,58823,1.0092993,0.9179988,2.2531533,2.068392,21,1,2,6,2,3,1,0,1,2,4,1,2,9,4,4,1,1,5,6,2,2,2,5,2,4,0,0,2,3,2,8,9
ES_78750,ES,78750,0.970378,0.9997427,2.2531533,2.2525735,29,2,2,10,4,4,1,3,2,2,7,1,4,7,6,5,5,5,7,6,5,6,7,8,7,7,6,6,1,1,1,7,8
ES_51994,ES,51994,0.8794337,0.80618143,2.2531533,1.8164504,31,1,5,23,4,3,1,3,2,1,6,1,2,1,6,6,5,5,8,6,7,6,7,6,5,9,8,5,3,3,2,8,7
ES_55165,ES,55165,0.97141606,0.8065946,2.2531533,1.8173813,48,2,6,16,5,4,1,8,2,4,6,1,3,5,4,6,1,1,6,3,1,0,5,5,2,2,5,4,7,7,3,9,8
ES_80931,ES,80931,1.005283,0.98434514,2.2531533,2.2178805,50,2,3,11,2,1,2,8,6,3,6,3,2,5,10,10,10,10,10,10,10,8,5,9,6,10,10,10,2,2,2,10,10
ES_76657,ES,76657,0.8709648,1.0927659,2.2531533,2.4621692,37,1,7,21,8,3,1,1,2,2,6,1,3,5,7,8,6,7,9,7,7,6,7,7,3,7,7,7,2,3,2,8,8
ES_62031,ES,62031,0.8834708,0.7047232,2.2531533,1.5878494,73,2,7,18,77,1,1,8,6,2,4,1,2,7,5,4,0,0,2,3,2,2,2,4,3,3,2,3,4,4,2,7,3
ES_53905,ES,53905,0.9896965,1.1467409,2.2531533,2.583783,47,1,6,16,6,3,1,5,6,2,7,1,3,5,5,5,0,0,9,0,5,5,5,5,10,8,9,9,1,1,1,9,9
ES_51207,ES,51207,1.1410136,1.3258296,2.2531533,2.9872973,18,1,2,14,9,2,1,0,6,1,5,3,3,88,5,5,0,0,5,6,5,4,5,7,4,4,4,3,3,3,4,9,7
ES_83121,ES,83121,0.7968667,0.65656465,2.2531533,1.4793408,56,1,2,8,5,3,1,5,2,3,5,2,4,3,6,6,2,2,8,7,8,2,5,5,6,7,5,7,1,1,3,8,8
ES_56016,ES,56016,0.8530056,0.78195465,2.2531533,1.7618637,25,1,7,21,3,3,1,1,6,3,3,1,2,1,6,5,4,2,6,5,5,5,8,8,7,88,10,8,1,1,1,7,6
ES_55724,ES,55724,1.2597336,1.0714347,2.2531533,2.4141066,51,2,6,16,5,4,1,0,1,2,4,1,3,3,6,5,5,5,5,4,6,6,5,8,5,7,7,7,2,2,2,8,6
ES_80183,ES,80183,1.6396852,2.1662376,2.2531533,4.880865,54,1,6,20,77,3,2,6,2,2,6,1,3,2,6,5,1,1,7,5,8,7,2,5,2,7,7,7,3,3,3,9,8
ES_67693,ES,67693,0.9166024,0.91685987,2.2531533,2.0658257,66,2,5,13,5,3,1,7,1,3,4,1,1,2,10,8,8,8,8,9,10,9,8,7,5,8,8,8,1,2,1,9,8
ES_75463,ES,75463,0.8928074,0.6319444,2.2531533,1.4238676,35,2,3,11,1,1,2,5,6,3,5,2,3,88,88,7,5,88,8,88,7,6,5,6,7,5,5,8,1,1,2,7,7
ES_50574,ES,50574,0.8669123,0.7934299,2.2531533,1.7877191,74,2,1,10,2,4,1,5,6,3,6,1,4,3,2,5,0,0,5,88,3,4,3,4,2,5,2,2,2,2,2,6,7
ES_79602,ES,79602,1.0234654,1.2482085,2.2531533,2.812405,39,1,1,11,2,4,1,0,1,3,7,2,4,5,0,0,0,1,0,0,0,0,0,0,0,5,6,7,2,2,2,10,6
ES_83117,ES,83117,0.9166024,1.2143537,2.2531533,2.736125,30,2,5,20,4,3,1,1,6,1,6,1,4,3,4,2,3,2,5,5,7,3,7,6,6,4,8,5,3,3,2,7,7
ES_59359,ES,59359,0.9195803,1.0481403,2.2531533,2.3616207,76,1,1,8,3,4,1,0,6,4,6,1,2,0,5,0,0,0,0,0,5,10,0,7,3,6,9,5,1,1,2,9,10
ES_53994,ES,53994,1.057006,1.0628022,2.2531533,2.3946562,47,1,3,19,6,3,1,3,2,2,4,1,3,4,4,4,4,6,2,5,6,5,6,7,6,7,8,8,2,2,2,6,6
ES_63169,ES,63169,1.0234654,1.1373223,2.2531533,2.5625615,56,2,5,15,9,4,1,8,6,2,5,1,4,77,1,9,0,0,9,7,6,1,5,8,3,5,2,5,2,2,2,10,10
ES_77084,ES,77084,1.0012964,1.1953515,2.2531533,2.69331,27,2,5,15,4,1,2,6,2,2,5,3,3,5,5,5,5,5,7,6,6,7,3,5,6,7,8,8,2,2,1,10,7
ES_79363,ES,79363,1.4302545,1.3783702,2.2531533,3.1056793,60,2,2,16,77,4,1,0,6,2,6,1,3,1,2,5,0,0,7,5,88,4,2,5,5,7,8,8,3,3,3,8,9
ES_52036,ES,52036,1.0012964,0.94371325,2.2531533,2.1263306,22,1,2,16,6,1,1,0,1,2,6,1,1,8,2,7,1,1,9,6,2,2,4,6,7,4,3,4,3,4,3,4,6
ES_65189,ES,65189,1.0012964,0.9555823,2.2531533,2.1530733,40,2,7,15,4,2,2,2,6,3,3,3,1,2,9,9,6,6,9,9,7,5,7,5,7,7,8,5,2,2,3,7,6
ES_70949,ES,70949,1.0462801,0.9334757,2.2531533,2.1032639,60,1,2,14,77,4,1,6,6,2,6,1,3,6,6,7,4,3,8,6,6,7,8,8,8,6,7,6,3,3,2,9,9
ES_58696,ES,58696,1.0798284,1.1365137,2.2531533,2.5607395,68,2,1,2,2,4,1,1,2,4,2,1,4,2,5,0,5,5,5,5,6,4,2,4,4,0,0,0,4,4,2,6,8
ES_65332,ES,65332,1.0234654,0.7435582,2.2531533,1.6753507,82,1,3,12,2,1,2,8,6,4,3,2,1,2,9,9,5,6,8,8,7,6,7,8,8,5,4,5,2,2,1,4,5
ES_53481,ES,53481,0.7958557,0.6247364,2.2531533,1.4076269,59,2,7,22,8,2,1,7,1,1,6,1,1,9,5,6,3,3,8,2,2,1,5,7,7,5,6,6,3,3,3,8,9
ES_61254,ES,61254,1.1410136,1.3341328,2.2531533,3.0060055,80,2,1,88,77,3,1,6,6,2,6,2,4,7,5,7,0,0,8,6,5,2,1,4,3,2,2,3,4,4,3,7,7
ES_61037,ES,61037,0.9896965,0.8780792,2.2531533,1.978447,42,2,2,15,1,1,1,7,1,3,5,1,4,5,6,7,0,1,8,5,5,7,7,7,4,4,2,5,3,3,1,6,6
ES_75925,ES,75925,1.0766741,0.9157381,2.2531533,2.0632982,44,2,6,24,7,4,1,0,2,2,6,2,4,5,6,3,5,5,4,5,3,2,5,5,5,7,7,7,2,2,2,7,5
ES_60101,ES,60101,1.0854113,1.0034704,2.2531533,2.2609727,80,1,1,2,6,4,1,8,6,2,6,1,4,10,0,8,0,6,8,7,7,0,5,7,6,5,3,4,3,3,3,8,9
ES_53240,ES,53240,1.9322524,2.211564,2.2531533,4.9829926,27,2,2,10,88,4,2,6,6,3,2,3,4,5,6,3,5,6,8,5,7,5,6,3,7,10,10,7,1,1,2,7,5
ES_62109,ES,62109,1.1356705,1.3407495,2.2531533,3.020914,23,1,3,17,9,4,1,2,6,2,7,1,4,5,7,6,5,6,6,7,7,5,3,5,4,7,8,5,2,2,2,7,6
ES_57080,ES,57080,1.0353187,1.1438141,2.2531533,2.5771885,45,2,2,11,2,3,1,6,2,4,6,2,2,5,4,3,2,1,6,4,2,3,5,7,6,5,3,2,3,3,2,9,9
ES_58921,ES,58921,0.8601365,0.7270052,2.2531533,1.6380541,86,2,1,9,77,3,1,0,6,3,6,2,4,88,88,88,0,0,6,88,88,88,5,7,3,88,3,7,1,1,2,10,10
ES_56295,ES,56295,0.9195803,1.4739774,2.2531533,3.3210971,42,1,7,29,5,1,1,0,1,2,7,1,1,0,3,3,3,3,2,1,2,5,7,9,5,10,10,8,1,1,1,5,4
ES_55454,ES,55454,1.0012964,1.0241581,2.2531533,2.3075852,34,2,5,24,10,1,1,0,2,2,6,2,2,4,4,4,0,0,8,5,2,2,7,5,8,8,10,7,1,1,4,10,10
ES_72798,ES,72798,0.8385274,0.8770529,2.2531533,1.9761347,24,1,1,14,88,3,1,9,1,2,7,1,3,5,1,2,1,1,8,3,2,1,5,2,3,5,4,3,2,2,3,10,8
ES_85621,ES,85621,0.8669123,1.0876813,2.2531533,2.4507127,48,1,7,37,9,4,1,2,6,1,7,1,4,5,1,2,2,2,10,4,5,2,5,4,4,5,5,5,1,1,2,8,8
ES_75582,ES,75582,1.107322,0.9418049,2.2531533,2.1220307,45,2,7,19,7,4,1,8,2,2,7,1,3,3,5,6,3,3,4,6,4,4,7,7,7,7,5,5,1,1,1,7,7
ES_57028,ES,57028,1.0234654,1.002149,2.2531533,2.2579954,54,2,5,15,3,4,2,8,6,2,4,3,3,88,88,8,0,0,8,88,8,88,5,6,6,10,10,7,2,2,4,8,9
ES_70406,ES,70406,0.85873806,1.0103823,2.2531533,2.2765462,47,2,6,20,77,4,2,4,2,2,4,1,3,2,7,7,5,5,6,7,7,7,7,5,4,7,7,7,3,3,2,7,6
ES_57770,ES,57770,1.4302545,1.3870198,2.2531533,3.125168,47,2,6,24,7,3,1,7,6,3,7,1,4,7,5,8,3,4,10,8,5,1,3,4,4,4,3,4,3,3,5,7,8
ES_67258,ES,67258,1.0234654,1.2482085,2.2531533,2.812405,50,1,2,12,6,3,1,2,2,3,4,1,2,6,5,6,3,2,9,7,7,3,7,5,7,6,7,7,2,2,2,6,7
ES_75100,ES,75100,1.0005656,0.96125907,2.2531533,2.165864,999,2,2,88,4,4,1,10,6,3,5,1,4,1,5,5,5,5,8,5,5,5,1,5,5,5,5,5,2,2,1,10,10
ES_58020,ES,58020,0.63668597,0.5267723,2.2531533,1.1868987,34,2,1,9,8,4,2,8,1,1,2,2,3,88,3,3,3,3,7,4,6,7,1,6,6,9,10,8,1,1,1,9,9
ES_60428,ES,60428,0.9195803,1.1120565,2.2531533,2.5056336,71,1,7,20,10,1,1,2,6,1,6,1,2,5,1,1,1,0,6,2,4,4,7,9,5,8,5,5,1,1,2,7,7
ES_70549,ES,70549,0.8834708,1.1671798,2.2531533,2.6298351,42,1,5,20,6,3,1,2,1,2,4,1,3,3,5,6,4,3,6,5,7,6,4,0,0,7,7,7,2,2,2,7,7
ES_57644,ES,57644,1.0012964,1.0549885,2.2531533,2.3770509,26,1,5,20,6,2,1,3,6,2,4,1,1,5,5,0,0,0,5,4,4,5,6,7,7,7,8,6,2,2,3,8,7
ES_72657,ES,72657,0.8834708,0.82997745,2.2531533,1.8700664,73,1,1,5,7,3,1,7,1,3,6,2,4,5,0,3,0,0,6,77,0,4,5,0,6,0,6,6,3,3,1,7,8
ES_54862,ES,54862,0.8709648,0.7770619,2.2531533,1.7508395,67,1,2,10,3,3,1,8,6,4,4,1,2,8,0,0,0,0,10,3,8,0,0,5,0,9,8,7,3,3,1,7,8
ES_54615,ES,54615,0.9195803,1.0481403,2.2531533,2.3616207,74,1,1,7,77,1,1,4,2,2,6,1,2,2,10,2,5,5,7,5,7,7,5,6,5,5,7,5,2,2,2,7,7
ES_60312,ES,60312,1.0234654,1.1373223,2.2531533,2.5625615,55,2,5,13,77,4,1,5,1,3,4,1,2,6,3,4,2,0,8,4,2,1,5,5,5,5,6,5,7,7,3,10,10
ES_78872,ES,78872,0.99445796,1.1740369,2.2531533,2.645285,26,1,3,13,5,2,2,4,2,2,6,2,3,5,6,5,5,6,8,6,5,6,7,6,3,6,5,6,2,2,1,8,7
ES_82530,ES,82530,0.9166024,1.0062518,2.2531533,2.2672396,52,1,2,12,2,3,2,8,2,4,4,2,4,3,1,1,2,1,0,2,8,10,2,2,5,6,8,6,3,3,2,8,8
ES_53885,ES,53885,0.7958557,0.8978995,2.2531533,2.0231051,52,1,4,12,77,3,1,0,2,2,5,1,4,5,2,3,0,0,8,3,1,1,5,5,5,8,8,5,1,1,1,8,8
ES_76314,ES,76314,0.8834708,0.89372957,2.2531533,2.0137098,48,2,2,12,77,2,1,4,1,2,3,1,4,2,0,0,0,0,7,5,3,7,3,9,5,2,2,2,4,4,3,7,8
ES_84285,ES,84285,1.0766741,0.86488146,2.2531533,1.9487104,61,2,5,15,5,4,1,7,6,3,5,1,3,3,5,6,4,4,7,5,6,5,5,6,5,7,6,6,2,2,2,8,8
ES_61206,ES,61206,0.970378,1.0720677,2.2531533,2.4155328,47,2,1,12,7,4,1,7,6,3,5,1,2,7,0,6,0,0,8,0,0,0,5,6,10,0,0,1,4,4,1,10,10
ES_75800,ES,75800,1.1055517,0.566821,2.2531533,1.2771345,67,1,4,10,2,4,1,5,1,2,6,1,3,5,6,4,5,5,7,5,6,6,6,8,6,6,7,6,2,3,2,7,7
ES_57860,ES,57860,0.7517674,0.6627649,2.2531533,1.4933109,44,1,2,8,88,3,1,8,6,2,7,1,3,10,0,5,0,0,5,0,0,0,8,7,6,2,2,2,4,4,2,10,10
ES_55572,ES,55572,0.9896965,0.69238245,2.2531533,1.5600438,61,2,6,20,7,3,1,4,6,2,5,1,1,5,9,10,7,7,10,8,8,6,6,6,8,8,9,7,1,1,2,9,9
ES_56180,ES,56180,0.8601365,0.73156744,2.2531533,1.6483335,47,2,7,18,7,4,1,4,6,2,3,2,3,4,5,5,5,5,6,6,6,6,5,6,4,6,7,6,3,3,2,7,6
ES_55574,ES,55574,0.8669123,0.77344626,2.2531533,1.742693,67,1,1,9,4,4,1,0,2,3,5,2,2,5,5,5,0,0,5,5,5,0,5,7,5,5,10,5,1,1,1,8,8
ES_86252,ES,86252,1.1354986,0.93695736,2.2531533,2.1111085,66,2,1,0,88,4,1,5,1,2,7,1,4,7,0,10,0,0,5,88,7,0,9,10,0,2,1,2,4,4,3,10,10
ES_76113,ES,76113,0.9195803,1.0819687,2.2531533,2.4378412,45,2,7,27,9,1,1,1,6,2,5,1,3,3,7,8,6,6,8,8,7,6,7,7,7,7,8,7,1,1,2,7,8
ES_52464,ES,52464,1.0234654,1.3294679,2.2531533,2.9954948,31,1,7,27,9,4,1,0,2,3,6,1,2,5,4,4,4,4,5,4,5,5,5,6,4,7,8,8,1,1,1,6,5
ES_60178,ES,60178,0.99445796,1.1555357,2.2531533,2.603599,18,1,2,12,88,4,2,9,6,1,6,3,4,88,4,2,0,0,4,5,7,4,5,5,3,3,7,7,1,1,2,6,7
ES_61669,ES,61669,1.0005656,0.987631,2.2531533,2.225284,24,2,7,22,9,4,1,0,6,1,6,1,2,3,6,7,6,6,6,7,8,7,7,7,4,7,9,9,1,1,2,8,7
ES_56161,ES,56161,0.8972351,0.7403541,2.2531533,1.6681314,72,2,1,3,9,4,1,7,6,3,6,1,2,2,8,7,5,5,10,8,8,7,8,8,5,7,7,8,2,2,3,8,8
ES_63614,ES,63614,0.9505694,0.7454511,2.2531533,1.6796155,59,2,3,11,4,1,1,0,2,2,7,1,3,4,8,6,4,3,7,7,88,1,5,4,6,5,7,4,3,3,1,9,6
ES_66136,ES,66136,1.2597336,1.1105924,2.2531533,2.5023348,53,1,1,8,3,4,2,4,2,2,4,3,3,88,6,6,3,5,6,5,7,4,6,6,3,6,6,6,2,2,3,6,6
ES_51282,ES,51282,1.0012964,0.98215556,2.2531533,2.212947,79,1,6,20,7,2,1,0,6,2,3,1,3,0,0,0,5,5,7,5,5,8,0,0,1,10,5,8,2,2,1,10,10
ES_63844,ES,63844,0.9166024,1.0126567,2.2531533,2.2816708,41,2,2,9,8,3,1,6,1,2,5,1,3,77,6,8,5,2,9,4,5,3,3,4,0,2,8,6,8,8,2,8,8
ES_66207,ES,66207,1.2194325,1.2848219,2.2531533,2.8949006,33,1,6,23,5,3,1,3,6,1,6,1,3,5,5,6,2,2,8,4,3,3,7,6,8,7,7,5,1,1,4,7,7
ES_63438,ES,63438,0.9166024,0.97077286,2.2531533,2.1873,45,2,6,20,5,4,1,1,6,3,4,1,3,2,0,4,0,0,6,2,7,3,7,5,6,8,10,8,2,2,2,8,8
ES_74392,ES,74392,0.9166024,1.0062518,2.2531533,2.2672396,54,1,2,12,1,1,1,0,1,3,4,1,2,2,3,5,1,0,7,3,1,2,3,5,2,7,7,5,2,2,2,7,7
ES_83129,ES,83129,1.0798284,1.1854422,2.2531533,2.670983,43,1,2,8,3,4,1,0,2,1,1,1,4,2,5,8,0,0,10,2,1,6,8,7,8,7,8,8,3,3,2,7,8
ES_62442,ES,62442,1.0012964,0.94962317,2.2531533,2.1396465,66,2,2,8,77,1,1,7,6,3,4,1,3,77,5,5,3,3,8,88,6,6,3,5,6,5,5,5,2,2,2,7,8
ES_64639,ES,64639,2.3630176,1.4149892,2.2531533,3.1881876,63,1,5,17,4,4,1,0,6,3,5,1,1,2,8,6,0,4,4,7,7,10,0,0,0,7,5,5,2,2,2,7,7
ES_69549,ES,69549,1.0234654,1.5063492,2.2531533,3.3940356,19,2,3,15,9,4,1,0,6,1,7,2,3,6,7,7,3,4,8,6,6,6,6,8,5,7,6,7,2,2,3,8,7
ES_70578,ES,70578,1.0012964,0.90251297,2.2531533,2.0335,63,2,3,11,77,3,1,5,2,4,3,1,4,3,0,5,0,0,8,1,3,0,2,2,1,6,4,0,7,7,3,8,6
ES_76678,ES,76678,1.057006,0.8934034,2.2531533,2.0129747,63,2,2,14,8,3,1,3,1,3,6,1,1,2,5,1,5,5,5,4,6,6,8,7,3,8,8,8,2,2,1,7,7
ES_77479,ES,77479,1.0353187,1.0965053,2.2531533,2.4705944,47,2,5,25,2,3,2,10,2,2,3,3,2,5,4,2,1,1,5,6,4,3,7,4,7,6,6,6,2,3,1,8,6
ES_64208,ES,64208,0.970378,1.0149614,2.2531533,2.2868636,18,1,2,11,4,4,1,0,6,2,3,3,1,1,4,4,2,2,3,3,3,5,3,5,4,8,8,7,1,1,1,4,4
ES_81876,ES,81876,1.0012964,0.92570555,2.2531533,2.0857565,62,1,1,0,1,2,2,7,1,1,2,3,3,4,8,8,2,2,8,8,1,1,5,4,3,8,3,5,2,2,2,9,7
ES_72537,ES,72537,0.8928074,0.62459975,2.2531533,1.407319,58,2,7,18,9,3,1,4,2,2,3,1,4,6,1,2,2,2,2,2,2,1,5,5,5,5,7,6,3,3,2,8,8
ES_50420,ES,50420,1.0005656,1.0893909,2.2531533,2.4545646,43,1,3,15,7,4,1,1,6,1,7,1,3,2,5,7,5,5,7,5,6,6,7,7,4,4,3,3,1,1,3,10,9
ES_65441,ES,65441,1.0346621,1.2698963,2.2531533,2.861271,999,2,2,11,77,4,1,0,6,2,4,1,2,5,5,5,5,4,7,5,5,7,7,5,5,5,1,5,2,2,7,8,7
ES_51199,ES,51199,1.0234654,1.5063492,2.2531533,3.3940356,20,2,3,16,7,4,1,2,6,1,5,2,4,5,6,6,5,5,9,6,3,5,6,8,3,4,4,7,2,2,1,9,8
ES_61599,ES,61599,0.970378,1.0213176,2.2531533,2.3011851,59,2,1,6,2,4,1,4,1,3,5,1,3,5,4,5,3,1,6,1,3,3,5,6,5,4,5,4,3,3,2,7,6
ES_82194,ES,82194,1.0234654,1.1966894,2.2531533,2.6963246,73,2,1,0,77,4,1,0,6,4,7,1,4,3,8,7,3,7,6,7,2,7,9,10,4,1,1,2,4,4,2,10,9
ES_70780,ES,70780,1.0353187,1.1751943,2.2531533,2.6478927,31,2,7,21,6,3,1,1,2,2,4,1,3,3,4,6,2,2,6,6,4,5,4,4,2,2,9,3,2,2,1,8,8
ES_62675,ES,62675,0.7958557,0.79229045,2.2531533,1.7851518,37,2,2,12,88,1,2,9,2,2,6,2,4,88,5,3,1,1,7,4,8,5,2,10,9,8,8,8,1,1,2,10,10
ES_57206,ES,57206,1.0012964,1.0241581,2.2531533,2.3075852,34,2,6,14,7,1,1,4,6,1,5,1,3,3,5,5,1,2,7,4,8,6,6,6,7,6,6,7,2,2,2,9,8
ES_72728,ES,72728,1.0798284,1.1365137,2.2531533,2.5607395,65,2,2,12,88,4,1,7,6,3,4,1,4,5,6,8,4,4,10,5,5,5,6,8,6,1,5,1,2,2,2,6,5
ES_58949,ES,58949,1.0012964,0.94962317,2.2531533,2.1396465,59,2,1,12,77,1,2,8,1,2,5,3,3,77,8,6,7,7,8,8,7,6,2,3,2,7,6,7,2,2,3,7,7
ES_65302,ES,65302,0.9166024,0.9740649,2.2531533,2.1947174,20,1,4,16,88,3,1,5,6,2,6,1,3,7,9,10,6,5,10,9,7,3,7,6,7,6,7,8,2,2,2,8,8
ES_75044,ES,75044,0.970378,1.0720677,2.2531533,2.4155328,46,2,2,10,77,4,2,9,6,1,6,3,4,88,88,9,88,88,9,88,7,88,3,2,2,9,8,8,1,1,8,9,10
